FID;ENOTA;HS_MID;HS;HD;LABELA;UL_MID;NA_MID;OB_MID;PT_MID;PO_MID;D_OD;DV_OD;STATUS;Y_C;X_C
793;HS;11620175;30; ;30;16276146;10093287;11026826;21429392;10253012;02.06.2016;02.06.2016;V;574451;170261
794;HS;11620337;44; ;44;16276146;10093287;11026826;21429392;10253012;02.06.2016;02.06.2016;V;574062;169681
795;HS;11620574;68;A;68A;16276146;10093287;11026826;21429392;10252580;02.06.2016;02.06.2016;V;572972;169497
796;HS;11620736;81; ;81;16276146;10093287;11026826;21429392;10252580;02.06.2016;02.06.2016;V;573534;169349
797;HS;11620809;87; ;87;16276146;10093287;11026826;21429392;10252580;02.06.2016;02.06.2016;V;573812;169473
798;HS;11617654;1; ;1;16276103;10093236;11026826;21429392;10253144;01.01.1995;01.01.1995;V;571804;169597
799;HS;11617689;3; ;3;16276103;10093236;11026826;21429392;10253144;01.01.1995;01.01.1995;V;572103;169404
800;HS;11617697;4; ;4;16276103;10093236;11026826;21429392;10253144;01.01.1995;01.01.1995;V;572058;169420
801;HS;11617727;6; ;6;16276103;10093236;11026826;21429392;10253144;01.01.1995;01.01.1995;V;571950;169352
802;HS;11617786;12; ;12;16276103;10093236;11026826;21429392;10253144;01.01.1995;01.01.1995;V;572060;169149
803;HS;11617794;13; ;13;16276103;10093236;11026826;21429392;10253144;01.01.1995;01.01.1995;V;572055;169098
804;HS;11617832;17; ;17;16276103;10093236;11026826;21429392;10253144;01.01.1995;01.01.1995;V;572052;168961
805;HS;11617859;18; ;18;16276103;10093236;11026826;21429392;10253144;01.01.1995;01.01.1995;V;572044;168898
806;HS;11617867;19; ;19;16276103;10093236;11026826;21429392;10253144;01.01.1995;01.01.1995;V;572212;168842
807;HS;11617875;20; ;20;16276103;10093236;11026826;21429392;10253144;01.01.1995;01.01.1995;V;572064;168843
808;HS;11617883;21; ;21;16276103;10093236;11026826;21429392;10253144;01.01.1995;01.01.1995;V;572060;168834
809;HS;11617913;24; ;24;16276103;10093236;11026826;21429392;10253144;01.01.1995;01.01.1995;V;572267;168634
810;HS;11617921;25; ;25;16276103;10093236;11026826;21429392;10253144;01.01.1995;01.01.1995;V;572067;168648
811;HS;11617948;28; ;28;16276103;10093236;11026826;21429392;10253144;01.01.1995;01.01.1995;V;571657;168667
812;HS;11617956;29; ;29;16276103;10093236;11026826;21429392;10253144;01.01.1995;01.01.1995;V;571695;168681
813;HS;11617964;30; ;30;16276103;10093236;11026826;21429392;10253144;01.01.1995;01.01.1995;V;571733;168737
814;HS;11583318;133; ;133;16275565;10092698;11026826;21429392;10252814;01.01.1995;01.01.1995;V;576393;167617
815;HS;11583326;134; ;134;16275565;10092698;11026826;21429392;10252814;01.01.1995;01.01.1995;V;575936;167671
816;HS;11583342;137; ;137;16275565;10092698;11026826;21429392;10252814;01.01.1995;01.01.1995;V;575926;167807
817;HS;11583385;140; ;140;16275565;10092698;11026826;21429392;10252814;01.01.1995;01.01.1995;V;575923;167917
818;HS;11583393;141; ;141;16275565;10092698;11026826;21429392;10252814;01.01.1995;01.01.1995;V;575921;167941
819;HS;11583407;142; ;142;16275565;10092698;11026826;21429392;10252814;01.01.1995;01.01.1995;V;575922;167961
820;HS;11583431;145; ;145;16275565;10092698;11026826;21429392;10252814;01.01.1995;01.01.1995;V;576018;167967
821;HS;11583458;147; ;147;16275565;10092698;11026826;21429392;10252814;01.01.1995;01.01.1995;V;576003;167893
822;HS;11583539;153; ;153;16275565;10092698;11026826;21429392;10252814;01.01.1995;01.01.1995;V;575932;168391
823;HS;11583563;156; ;156;16275565;10092698;11026826;21429392;10252814;01.01.1995;01.01.1995;V;575875;168366
824;HS;11583571;157; ;157;16275565;10092698;11026826;21429392;10252814;01.01.1995;01.01.1995;V;575855;168350
825;HS;11583580;158; ;158;16275565;10092698;11026826;21429392;10252814;01.01.1995;01.01.1995;V;575833;168333
826;HS;11583598;159; ;159;16275565;10092698;11026826;21429392;10252814;01.01.1995;01.01.1995;V;575816;168318
827;HS;11583610;161; ;161;16275565;10092698;11026826;21429392;10252822;01.01.1995;01.01.1995;V;575841;168386
828;HS;11583709;170; ;170;16275565;10092698;11026826;21429392;10252822;01.01.1995;01.01.1995;V;575660;168529
829;HS;11583717;171; ;171;16275565;10092698;11026826;21429392;10252849;01.01.1995;01.01.1995;V;575579;168450
830;HS;11583725;172; ;172;16275565;10092698;11026826;21429392;10252849;01.01.1995;01.01.1995;V;575557;168461
831;HS;11583750;175; ;175;16275565;10092698;11026826;21429392;10252849;01.01.1995;01.01.1995;V;575342;168233
832;HS;11590349;21; ;21;16184896;10092752;11026826;21429392;10252652;01.01.1995;01.01.1995;V;576280;170538
833;HS;11590357;22; ;22;16184896;10092752;11026826;21429392;10252652;01.01.1995;01.01.1995;V;576247;170509
834;HS;11590365;23; ;23;16184896;10092752;11026826;21429392;10252652;01.01.1995;01.01.1995;V;576281;170515
835;HS;11590373;24; ;24;16184896;10092752;11026826;21429392;10252652;01.01.1995;01.01.1995;V;576245;170489
836;HS;11590381;25; ;25;16184896;10092752;11026826;21429392;10252652;01.01.1995;01.01.1995;V;576296;170523
837;HS;11590403;27; ;27;16184896;10092752;11026826;21429392;10252652;01.01.1995;01.01.1995;V;576298;170499
838;HS;11590411;28; ;28;16184896;10092752;11026826;21429392;10252652;01.01.1995;01.01.1995;V;576245;170449
839;HS;11590420;29; ;29;16184896;10092752;11026826;21429392;10252652;01.01.1995;01.01.1995;V;576282;170491
840;HS;11590446;32; ;32;16184896;10092752;11026826;21429392;10252652;01.01.1995;01.01.1995;V;576213;170427
841;HS;11590454;34; ;34;16184896;10092752;11026826;21429392;10252652;01.01.1995;01.01.1995;V;576244;170426
842;HS;11590462;36; ;36;16184896;10092752;11026826;21429392;10252652;01.01.1995;01.01.1995;V;576244;170405
843;HS;11590489;38; ;38;16184896;10092752;11026826;21429392;10252652;01.01.1995;01.01.1995;V;576213;170408
844;HS;11590519;42; ;42;16184896;10092752;11026826;21429392;10252652;01.01.1995;01.01.1995;V;576246;170385
845;HS;11593216;1; ;1;16185205;10092752;11026826;21429392;10252652;01.01.1995;01.01.1995;V;576152;170485
846;HS;11593232;2; ;2;16185205;10092752;11026826;21429392;10252652;01.01.1995;01.01.1995;V;575997;170516
847;HS;11593267;4; ;4;16185205;10092752;11026826;21429392;10252652;01.01.1995;01.01.1995;V;575975;170497
848;HS;11593275;5; ;5;16185205;10092752;11026826;21429392;10252652;01.01.1995;01.01.1995;V;576006;170479
849;HS;11593283;6; ;6;16185205;10092752;11026826;21429392;10252652;01.01.1995;01.01.1995;V;575945;170524
850;HS;11593291;7; ;7;16185205;10092752;11026826;21429392;10252652;01.01.1995;01.01.1995;V;575988;170454
851;HS;11593305;8; ;8;16185205;10092752;11026826;21429392;10252652;01.01.1995;01.01.1995;V;575928;170469
852;HS;11593321;10; ;10;16185205;10092752;11026826;21429392;10252652;01.01.1995;01.01.1995;V;575892;170452
853;HS;11593330;11; ;11;16185205;10092752;11026826;21429392;10252652;01.01.1995;01.01.1995;V;575949;170425
854;HS;11593348;12; ;12;16185205;10092752;11026826;21429392;10252601;01.01.1995;01.01.1995;V;575825;170426
855;HS;11593356;13; ;13;16185205;10092752;11026826;21429392;10252652;01.01.1995;01.01.1995;V;575925;170410
856;HS;11593364;15; ;15;16185205;10092752;11026826;21429392;10252652;01.01.1995;01.01.1995;V;575902;170385
857;HS;11593372;2; ;2;16185213;10092752;11026826;21429392;10253080;01.01.1995;01.01.1995;V;576304;170067
858;HS;11593399;3; ;3;16185213;10092752;11026826;21429392;10253071;01.01.1995;01.01.1995;V;576258;170028
859;HS;11593402;4; ;4;16185213;10092752;11026826;21429392;10253080;01.01.1995;01.01.1995;V;576231;170058
860;HS;11593429;5; ;5;16185213;10092752;11026826;21429392;10253071;01.01.1995;01.01.1995;V;576224;170028
861;HS;11593437;1; ;1;16185221;10092752;11026826;21429392;10253250;01.01.1995;01.01.1995;V;575804;171030
862;HS;11593453;3; ;3;16185221;10092752;11026826;21429392;10253250;01.01.1995;01.01.1995;V;575762;170993
863;HS;11590527;1; ;1;16184900;10092752;11026826;21429392;10252644;01.01.1995;01.01.1995;V;576041;170954
864;HS;11590535;2; ;2;16184900;10092752;11026826;21429392;10252644;01.01.1995;01.01.1995;V;575991;170992
865;HS;11590543;3; ;3;16184900;10092752;11026826;21429392;10252644;01.01.1995;01.01.1995;V;575984;170901
866;HS;11590551;4; ;4;16184900;10092752;11026826;21429392;10252644;01.01.1995;01.01.1995;V;575962;170961
867;HS;11606695;5;A;5A;16275905;10093031;11026826;21429392;10253306;01.01.1995;01.01.1995;V;573632;170688
868;HS;11606725;6;A;6A;16275905;10093031;11026826;21429392;10253306;01.01.1995;01.01.1995;V;573601;170587
869;HS;11606733;6;B;6B;16275905;10093031;11026826;21429392;10253306;01.01.1995;01.01.1995;V;573569;170563
870;HS;11606741;6;C;6C;16275905;10093031;11026826;21429392;10253306;01.01.1995;01.01.1995;V;573555;170544
871;HS;16354830;6;D;6D;16275905;10093031;11026826;21429392;10253306;14.08.1995;15.01.1996;V;573616;170610
872;HS;11606806;8; ;8;16275905;10093031;11026826;21429392;10253306;01.01.1995;01.01.1995;V;573552;170505
873;HS;11606784;8;A;8A;16275905;10093031;11026826;21429392;10253306;01.01.1995;01.01.1995;V;573531;170543
874;HS;11606792;8;B;8B;16275905;10093031;11026826;21429392;10253306;01.01.1995;01.01.1995;V;573579;170504
875;HS;11606865;10; ;10;16275905;10093031;11026826;21429392;10253306;01.01.1995;01.01.1995;V;573576;170314
876;HS;11606873;11;A;11A;16275905;10093031;11026826;21429392;10253306;01.01.1995;01.01.1995;V;573357;170428
877;HS;11606911;12; ;12;16275905;10093031;11026826;21429392;10253306;01.01.1995;01.01.1995;V;573276;170262
878;HS;11606890;12;A;12A;16275905;10093031;11026826;21429392;10253306;01.01.1995;01.01.1995;V;573283;170328
879;HS;11606920;13; ;13;16275905;10093031;11026826;21429392;10253306;01.01.1995;01.01.1995;V;573236;170258
880;HS;11606946;14; ;14;16275905;10093031;11026826;21429392;10253306;01.01.1995;01.01.1995;V;573255;170228
881;HS;11606938;14;A;14A;16275905;10093031;11026826;21429392;10253306;01.01.1995;01.01.1995;V;573243;170214
882;HS;11606954;15;A;15A;16275905;10093031;11026826;21429392;10253306;01.01.1995;01.01.1995;V;573197;170172
883;HS;11606997;17; ;17;16275905;10093031;11026826;21429392;10253306;01.01.1995;01.01.1995;V;573176;170124
884;HS;11607004;18; ;18;16275905;10093031;11026826;21429392;10253306;01.01.1995;01.01.1995;V;573119;170156
885;HS;11607039;20; ;20;16275905;10093031;11026826;21429392;10253306;01.01.1995;01.01.1995;V;573115;170080
886;HS;11614396;27; ;27;16276049;10093171;11026826;21432237;10259371;01.01.1995;01.01.1995;V;577687;162614
887;HS;11614400;28; ;28;16276049;10093171;11026826;21432237;10259371;01.01.1995;01.01.1995;V;577644;162720
888;HS;11614418;29; ;29;16276049;10093171;11026826;21432237;10259371;01.01.1995;01.01.1995;V;577626;162815
889;HS;11614426;30; ;30;16276049;10093171;11026826;21432237;10259371;01.01.1995;01.01.1995;V;577608;162846
890;HS;11614442;32; ;32;16276049;10093171;11026826;21432237;10259371;01.01.1995;01.01.1995;V;577663;162954
891;HS;11614469;33; ;33;16276049;10093171;11026826;21432237;10259371;01.01.1995;01.01.1995;V;577650;162981
892;HS;11614477;34; ;34;16276049;10093171;11026826;21432237;10259371;01.01.1995;01.01.1995;V;577697;163016
893;HS;11614485;35; ;35;16276049;10093171;11026826;21432237;10259371;01.01.1995;01.01.1995;V;577687;163058
894;HS;11614523;39;A;39A;16276049;10093171;11026826;21432237;10259371;01.01.1995;01.01.1995;V;577739;163272
895;HS;11614558;40; ;40;16276049;10093171;11026826;21432237;10259371;01.01.1995;01.01.1995;V;577662;163317
896;HS;11614574;41; ;41;16276049;10093171;11026826;21432237;10259371;01.01.1995;01.01.1995;V;577620;163394
897;HS;11614566;41;A;41A;16276049;10093171;11026826;21432237;10259371;01.01.1995;01.01.1995;V;577668;163447
898;HS;11614582;42; ;42;16276049;10093171;11026826;21432237;10259371;01.01.1995;01.01.1995;V;577669;163527
899;HS;11614604;43; ;43;16276049;10093171;11026826;21432237;10259371;01.01.1995;01.01.1995;V;577664;163589
900;HS;11614612;44; ;44;16276049;10093171;11026826;21432237;10259371;01.01.1995;01.01.1995;V;577706;163568
901;HS;11614647;45; ;45;16276049;10093171;11026826;21432237;10259371;01.01.1995;01.01.1995;V;577790;163516
902;HS;11614655;46; ;46;16276049;10093171;11026826;21432237;10259371;01.01.1995;01.01.1995;V;577706;163611
903;HS;11614671;47; ;47;16276049;10093171;11026826;21432237;10259371;01.01.1995;01.01.1995;V;577638;163668
904;HS;11614663;47;A;47A;16276049;10093171;11026826;21432237;10259371;01.01.1995;01.01.1995;V;577677;163621
905;HS;11607055;22; ;22;16275905;10093031;11026826;21429392;10253306;01.01.1995;01.01.1995;V;573036;170074
906;HS;11607063;23;A;23A;16275905;10093031;11026826;21429392;10253306;01.01.1995;01.01.1995;V;573010;170108
907;HS;11607080;24; ;24;16275905;10093031;11026826;21429392;10253306;01.01.1995;01.01.1995;V;572980;170072
908;HS;11607098;25; ;25;16275905;10093031;11026826;21429392;10253306;01.01.1995;01.01.1995;V;573012;170028
909;HS;11607101;26; ;26;16275905;10093031;11026826;21429392;10253306;01.01.1995;01.01.1995;V;572958;170076
910;HS;11607110;27; ;27;16275905;10093031;11026826;21429392;10253306;01.01.1995;01.01.1995;V;572954;170029
911;HS;11619029;2; ;2;16276120;10093252;11026826;21429392;10253039;01.01.1995;01.01.1995;V;574959;171266
912;HS;11619037;3; ;3;16276120;10093252;11026826;21429392;10253039;01.01.1995;01.01.1995;V;574877;171325
913;HS;11619053;5; ;5;16276120;10093252;11026826;21429392;10253039;01.01.1995;01.01.1995;V;574822;171321
914;HS;11619061;6; ;6;16276120;10093252;11026826;21429392;10253039;01.01.1995;01.01.1995;V;574826;171295
915;HS;11619070;7; ;7;16276120;10093252;11026826;21429392;10253039;01.01.1995;01.01.1995;V;574818;171294
916;HS;11619088;8; ;8;16276120;10093252;11026826;21429392;10253039;01.01.1995;01.01.1995;V;574782;171318
917;HS;11619096;9; ;9;16276120;10093252;11026826;21429392;10253039;01.01.1995;01.01.1995;V;574794;171290
918;HS;11615856;3; ;3;16276065;10093198;11026826;21429392;10256836;01.01.1995;01.01.1995;V;577065;167240
919;HS;11615899;6;A;6A;16276065;10093198;11026826;21429392;10256836;01.01.1995;01.01.1995;V;577015;167285
920;HS;11615937;7; ;7;16276065;10093198;11026826;21429392;10256836;01.01.1995;01.01.1995;V;576650;167120
921;HS;11615945;8; ;8;16276065;10093198;11026826;21429392;10256836;01.01.1995;01.01.1995;V;576580;167023
922;HS;11579604;22; ;22;16275492;10092639;11026826;21429392;10252962;01.01.1995;01.01.1995;V;572719;168352
923;HS;11579582;22;A;22A;16275492;10092639;11026826;21429392;10252962;01.01.1995;01.01.1995;V;572689;168344
924;HS;11582001;4; ;4;16275565;10092698;11026826;21429392;10256844;01.01.1995;01.01.1995;V;576575;169284
925;HS;11582010;5; ;5;16275565;10092698;11026826;21429392;10256844;01.01.1995;01.01.1995;V;576494;169191
926;HS;11582028;6; ;6;16275565;10092698;11026826;21429392;10256844;01.01.1995;01.01.1995;V;576482;169295
927;HS;11582036;7; ;7;16275565;10092698;11026826;21429392;10256844;01.01.1995;01.01.1995;V;576422;169240
928;HS;11582044;8; ;8;16275565;10092698;11026826;21429392;10256844;01.01.1995;01.01.1995;V;576426;169375
929;HS;11582079;11; ;11;16275565;10092698;11026826;21429392;10252814;01.01.1995;01.01.1995;V;576333;169351
930;HS;11582087;12; ;12;16275565;10092698;11026826;21429392;10252814;01.01.1995;01.01.1995;V;576310;169325
931;HS;11582095;13; ;13;16275565;10092698;11026826;21429392;10252814;01.01.1995;01.01.1995;V;576285;169306
932;HS;11582117;14; ;14;16275565;10092698;11026826;21429392;10252814;01.01.1995;01.01.1995;V;576371;169363
933;HS;11582109;14;A;14A;16275565;10092698;11026826;21429392;10252814;01.01.1995;01.01.1995;V;576378;169401
934;HS;11582125;15; ;15;16275565;10092698;11026826;21429392;10252814;01.01.1995;01.01.1995;V;576366;169335
935;HS;11582141;17; ;17;16275565;10092698;11026826;21429392;10252814;01.01.1995;01.01.1995;V;576335;169308
936;HS;11582150;18; ;18;16275565;10092698;11026826;21429392;10252814;01.01.1995;01.01.1995;V;576336;169287
937;HS;11582168;19; ;19;16275565;10092698;11026826;21429392;10252814;01.01.1995;01.01.1995;V;576361;169292
938;HS;11582176;20; ;20;16275565;10092698;11026826;21429392;10252814;01.01.1995;01.01.1995;V;576363;169270
939;HS;11582184;21; ;21;16275565;10092698;11026826;21429392;10252814;01.01.1995;01.01.1995;V;576336;169265
940;HS;11582192;23; ;23;16275565;10092698;11026826;21429392;10252814;01.01.1995;01.01.1995;V;576365;169248
941;HS;11582206;24; ;24;16275565;10092698;11026826;21429392;10252814;01.01.1995;01.01.1995;V;576371;169218
942;HS;19119769;75;A;75A;16276464;10093619;11026826;21429392;10252857;12.11.1998;12.11.1998;V;574140;167988
943;HS;19135179;20; ;20;16275727;10092850;11026826;21432237;10255198;07.08.2013;07.08.2013;V;574591;164534
944;HS;11582214;25; ;25;16275565;10092698;11026826;21429392;10252814;01.01.1995;01.01.1995;V;576339;169199
945;HS;11582222;26; ;26;16275565;10092698;11026826;21429392;10252814;01.01.1995;01.01.1995;V;576329;169176
946;HS;11582249;27; ;27;16275565;10092698;11026826;21429392;10252814;01.01.1995;01.01.1995;V;576369;169158
947;HS;11582257;28; ;28;16275565;10092698;11026826;21429392;10252814;01.01.1995;01.01.1995;V;576350;169135
948;HS;11582265;29; ;29;16275565;10092698;11026826;21429392;10252814;01.01.1995;01.01.1995;V;576361;169122
949;HS;11582273;30; ;30;16275565;10092698;11026826;21429392;10252814;01.01.1995;01.01.1995;V;576303;169172
950;HS;11582281;31; ;31;16275565;10092698;11026826;21429392;10252814;01.01.1995;01.01.1995;V;576308;169214
951;HS;11582290;32; ;32;16275565;10092698;11026826;21429392;10252814;01.01.1995;01.01.1995;V;576286;169194
952;HS;11582303;33; ;33;16275565;10092698;11026826;21429392;10252822;01.01.1995;01.01.1995;V;576120;169138
953;HS;11582311;34; ;34;16275565;10092698;11026826;21429392;10252822;01.01.1995;01.01.1995;V;576151;169139
954;HS;11582338;36; ;36;16275565;10092698;11026826;21429392;10252822;01.01.1995;01.01.1995;V;576245;169035
955;HS;11582346;37; ;37;16275565;10092698;11026826;21429392;10252822;01.01.1995;01.01.1995;V;576219;169019
956;HS;11582354;38; ;38;16275565;10092698;11026826;21429392;10252822;01.01.1995;01.01.1995;V;576261;168971
957;HS;11582389;40; ;40;16275565;10092698;11026826;21429392;10252822;01.01.1995;01.01.1995;V;576291;168894
958;HS;11582397;41; ;41;16275565;10092698;11026826;21429392;10252822;01.01.1995;01.01.1995;V;576301;169002
959;HS;11589197;23; ;23;16184853;10092752;11026826;21429392;10253268;01.01.1995;01.01.1995;V;576134;171105
960;HS;11589219;24; ;24;16184853;10092752;11026826;21429392;10253225;01.01.1995;01.01.1995;V;576149;171202
961;HS;11589235;26; ;26;16184853;10092752;11026826;21429392;10253225;01.01.1995;01.01.1995;V;576129;171220
962;HS;11589243;27; ;27;16184853;10092752;11026826;21429392;10253268;01.01.1995;01.01.1995;V;576107;171198
963;HS;11589251;28; ;28;16184853;10092752;11026826;21429392;10253276;01.01.1995;01.01.1995;V;576117;171248
964;HS;11589278;30; ;30;16184853;10092752;11026826;21429392;10253276;01.01.1995;01.01.1995;V;576105;171263
965;HS;11589286;31; ;31;16184853;10092752;11026826;21429392;10253268;01.01.1995;01.01.1995;V;576034;171270
966;HS;11589294;32; ;32;16184853;10092752;11026826;21429392;10253276;01.01.1995;01.01.1995;V;576096;171277
967;HS;11589324;36; ;36;16184853;10092752;11026826;21429392;10253276;01.01.1995;01.01.1995;V;576055;171324
968;HS;11589332;38; ;38;16184853;10092752;11026826;21429392;10253276;01.01.1995;01.01.1995;V;576045;171338
969;HS;11589359;1; ;1;16184861;10092752;11026826;21429392;10253268;01.01.1995;01.01.1995;V;576037;171025
970;HS;11589375;3; ;3;16184861;10092752;11026826;21429392;10253268;01.01.1995;01.01.1995;V;576071;170965
971;HS;11589383;4; ;4;16184861;10092752;11026826;21429392;10252679;01.01.1995;01.01.1995;V;576078;170907
