FID;ENOTA;HS_MID;HS;HD;LABELA;UL_MID;NA_MID;OB_MID;PT_MID;PO_MID;D_OD;DV_OD;STATUS;Y_C;X_C
24175;HS;11643949;48;;48;16276464;10093619;11026826;21429392;10252784;2016-06-02;2016-06-02;V;573960;166745
24809;HS;11643213;36;A;36A;16276456;10093597;11026826;21429392;10252890;2013-02-25;2013-02-25;V;569235;166992
24889;HS;11588328;15;;15;16184802;10092752;11026826;21429392;10253225;2015-10-29;2015-10-29;V;576237;171291
25028;HS;11606601;43;A;43A;16275891;10093023;11026826;21432237;10255228;2016-06-02;2016-06-02;V;571042;163833
25029;HS;11606709;5;C;5C;16275905;10093031;11026826;21429392;10253306;2016-06-02;2016-06-02;V;573592;170667
25030;HS;11606717;5;;5;16275905;10093031;11026826;21429392;10253306;2016-06-02;2016-06-02;V;573653;170704
25031;HS;11606903;12;B;12B;16275905;10093031;11026826;21429392;10253306;2016-06-02;2016-06-02;V;573257;170316
25032;HS;11607284;40;B;40B;16275905;10093031;11026826;21429392;10253306;2016-06-02;2016-06-02;V;572577;169979
25033;HS;11607411;47;A;47A;16275905;10093031;11026826;21429392;10253306;2016-06-02;2016-06-02;V;572068;169020
25034;HS;11607462;50;;50;16275905;10093031;11026826;21429392;10253306;2016-06-02;2016-06-02;V;572606;169027
25188;HS;11643566;17;;17;16276464;10093619;11026826;21429392;10252784;2016-04-18;2016-04-18;V;574982;167340
25275;HS;11604099;4;;4;16275832;10092973;11026826;21432237;10255279;2016-06-02;2016-06-02;V;572198;161887
25276;HS;11604102;5;;5;16275832;10092973;11026826;21432237;10255279;2016-06-02;2016-06-02;V;572649;161715
25277;HS;11604200;14;;14;16275832;10092973;11026826;21432237;10255279;2016-06-02;2016-06-02;V;572796;161330
25278;HS;11604463;35;A;35A;16275832;10092973;11026826;21432237;10255279;2016-06-02;2016-06-02;V;573273;162521
25279;HS;11604480;36;A;36A;16275832;10092973;11026826;21432237;10255279;2016-06-02;2016-06-02;V;573428;162486
25289;HS;11605133;5;;5;16275875;10093007;11026826;21429392;10252954;2016-06-02;2016-06-02;V;573669;166392
25290;HS;11605184;11;A;11A;16275875;10093007;11026826;21429392;10252954;2016-06-02;2016-06-02;V;573311;166324
25291;HS;11605249;14;;14;16275875;10093007;11026826;21429392;10252954;2016-06-02;2016-06-02;V;572966;165887
25292;HS;11605478;29;;29;16275875;10093007;11026826;21429392;10252954;2016-06-02;2016-06-02;V;573386;166739
25295;HS;11635989;87;;87;16276286;10093414;11026826;21429392;10252997;2016-06-02;2016-06-02;V;569257;168009
25296;HS;11636055;93;;93;16276286;10093414;11026826;21429392;10252997;2016-06-02;2016-06-02;V;568303;167580
25297;HS;11636080;96;A;96A;16276286;10093414;11026826;21429392;10252997;2016-06-02;2016-06-02;V;568950;167717
25298;HS;11636136;99;;99;16276286;10093414;11026826;21429392;10252997;2016-06-02;2016-06-02;V;568839;166971
25300;HS;11636527;10;;10;16276308;10093449;11026826;21432237;10255015;2016-06-02;2016-06-02;V;575568;161711
25301;HS;11636560;14;A;14A;16276308;10093449;11026826;21432237;10255015;2016-06-02;2016-06-02;V;575560;161524
25402;HS;11606083;2;;2;16275891;10093023;11026826;21432237;10255228;2016-06-02;2016-06-02;V;572297;163808
25403;HS;11606113;4;;4;16275891;10093023;11026826;21432237;10255228;2016-06-02;2016-06-02;V;572176;164098
25404;HS;11606318;18;A;18A;16275891;10093023;11026826;21432237;10255228;2016-06-02;2016-06-02;V;570859;164350
26224;HS;11609724;30;;30;16275956;10093082;11026826;21431745;19129179;2006-04-18;2006-04-20;V;578285;168774
26225;HS;11609732;31;A;31A;16275956;10093082;11026826;21431745;19129179;2006-04-18;2006-04-20;V;578273;168810
26226;HS;11609759;31;;31;16275956;10093082;11026826;21431745;19129179;2006-04-18;2006-04-20;V;578253;168822
26227;HS;11609783;37;;37;16275956;10093082;11026826;21431745;19129179;2006-04-18;2006-04-20;V;578236;168726
26228;HS;11609791;38;;38;16275956;10093082;11026826;21431745;19129179;2006-04-18;2006-04-20;V;578231;168749
26229;HS;11609805;39;;39;16275956;10093082;11026826;21431745;19129179;2006-04-18;2006-04-20;V;578201;168850
26230;HS;11609821;41;;41;16275956;10093082;11026826;21431745;19129179;2006-04-18;2006-04-20;V;578195;168900
26299;HS;11609848;43;;43;16275956;10093082;11026826;21431745;19129179;2006-04-18;2006-04-20;V;578180;168920
26300;HS;16551279;23;A;23A;16275956;10093082;11026826;21431745;19129179;2006-04-18;2006-04-20;V;578418;168788
26301;HS;11609309;1;A;1A;16275956;10093082;11026826;21431745;19129179;2006-04-18;2006-04-20;V;577550;169119
26302;HS;11609317;1;;1;16275956;10093082;11026826;21431745;19129179;2006-04-18;2006-04-20;V;577514;169126
26303;HS;11609333;4;;4;16275956;10093082;11026826;21431745;19129179;2006-04-18;2006-04-20;V;578247;168950
26304;HS;11609368;7;;7;16275956;10093082;11026826;21431745;19129179;2006-04-18;2006-04-20;V;578446;169003
26305;HS;11609384;10;;10;16275956;10093082;11026826;21431745;19129179;2006-04-18;2006-04-20;V;578398;168863
26306;HS;11609406;13;;13;16275956;10093082;11026826;21431745;19129179;2006-04-18;2006-04-20;V;578440;168849
26307;HS;11609414;14;;14;16275956;10093082;11026826;21431745;19129179;2006-04-18;2006-04-20;V;578470;168834
26308;HS;11609422;15;;15;16275956;10093082;11026826;21431745;19129179;2006-04-18;2006-04-20;V;578488;168822
26309;HS;11609473;18;A;18A;16275956;10093082;11026826;21431745;19129179;2006-04-18;2006-04-20;V;578484;168757
26310;HS;11609490;19;A;19A;16275956;10093082;11026826;21431745;19129179;2006-04-18;2006-04-20;V;578527;168661
26311;HS;11609503;19;;19;16275956;10093082;11026826;21431745;19129179;2006-04-18;2006-04-20;V;578559;168693
26312;HS;11609511;20;A;20A;16275956;10093082;11026826;21431745;19129179;2006-04-18;2006-04-20;V;578418;168666
26313;HS;11609520;20;B;20B;16275956;10093082;11026826;21431745;19129179;2006-04-18;2006-04-20;V;578398;168640
26314;HS;11609538;20;C;20C;16275956;10093082;11026826;21431745;19129179;2006-04-18;2006-04-20;V;578412;168620
26315;HS;11609546;20;D;20D;16275956;10093082;11026826;21431745;19129179;2006-04-18;2006-04-20;V;578431;168609
26316;HS;11609554;20;;20;16275956;10093082;11026826;21431745;19129179;2006-04-18;2006-04-20;V;578451;168697
26317;HS;11609562;21;A;21A;16275956;10093082;11026826;21431745;19129179;2006-04-18;2006-04-20;V;578323;168694
26318;HS;11609589;21;B;21B;16275956;10093082;11026826;21431745;19129179;2006-04-18;2006-04-20;V;578407;168715
26319;HS;11609597;21;C;21C;16275956;10093082;11026826;21431745;19129179;2006-04-18;2006-04-20;V;578443;168749
26320;HS;11609619;21;;21;16275956;10093082;11026826;21431745;19129179;2006-04-18;2006-04-20;V;578329;168659
26937;HS;19130240;19;A;19A;16275905;10093031;11026826;21429392;10253306;2007-05-22;2007-05-22;V;573056;170128
26984;HS;19130193;45;B;45B;16276006;10093147;11026826;21432237;10255074;2007-05-16;2007-05-16;V;571685;162654
27047;HS;19130304;47;;47;16276464;10093619;11026826;21429392;10252784;2007-05-31;2007-05-31;V;574001;166819
27084;HS;19130266;47;;47;16184829;10092752;11026826;21429392;19129241;2007-05-24;2007-05-24;V;576976;169437
27276;HS;11636446;5;;5;16276308;10093449;11026826;21432237;10255015;2007-04-18;2007-04-18;V;575392;161680
27443;HS;19131122;2;B;2B;16185205;10092752;11026826;21429392;10252652;2008-11-04;2008-11-04;V;575975;170542
28599;HS;19130614;44;C;44C;16275662;10092817;11026826;21429392;10252725;2008-01-23;2008-01-23;V;574296;170525
32354;HS;11638929;51;B;51B;16276367;10093490;11026826;21432237;10255171;2010-02-02;2010-02-02;V;576072;163689
32533;HS;11638864;50;A;50A;16276367;10093490;11026826;21432237;10255171;2010-02-02;2010-02-02;V;576059;163709
32626;HS;11614710;51;;51;16276049;10093171;11026826;21432237;10259371;2010-04-07;2010-04-07;V;577739;163738
32641;HS;11599516;64;C;64C;16275735;10092868;11026826;21432237;10252911;2010-03-11;2010-03-11;V;575026;165600
32755;HS;11620272;40;;40;16276146;10093287;11026826;21429392;10253012;2010-06-14;2010-06-14;V;574216;169912
32905;HS;11599559;65;B;65B;16275735;10092868;11026826;21432237;10252911;2010-03-23;2010-03-23;V;575064;165877
33064;HS;11620507;61;;61;16276146;10093287;11026826;21429392;10253012;2010-06-14;2010-06-14;V;573754;169976
33129;HS;19129110;8;A;8A;16275735;10092868;11026826;21432237;10252776;2010-03-11;2010-03-11;V;574404;164744
33155;HS;11583644;164;;164;16275565;10092698;11026826;21429392;10252822;2010-05-07;2010-05-07;V;575767;168439
33229;HS;19132358;29;;29;16276146;10093287;11026826;21429392;10253012;2010-09-01;2010-09-01;V;574474;170323
33274;HS;19132315;28;C;28C;16184829;10092752;11026826;21429392;10257239;2010-07-22;2010-07-22;V;577072;169430
33380;HS;11599494;64;A;64A;16275735;10092868;11026826;21432237;10252911;2010-03-11;2010-03-11;V;575002;165702
33381;HS;11599532;65;A;65A;16275735;10092868;11026826;21432237;10252911;2010-03-23;2010-03-23;V;575041;165837
33383;HS;11583555;155;;155;16275565;10092698;11026826;21429392;10252814;2010-05-07;2010-05-07;V;575923;168345
33395;HS;11620558;66;;66;16276146;10093287;11026826;21429392;10253012;2010-06-14;2010-06-14;V;573480;169833
33550;HS;11614680;48;;48;16276049;10093171;11026826;21432237;10259371;2010-04-07;2010-04-07;V;577725;163655
33585;HS;11583512;153;A;153A;16275565;10092698;11026826;21429392;10252814;2010-05-07;2010-05-07;V;575928;168363
33628;HS;11583652;165;;165;16275565;10092698;11026826;21429392;10252822;2010-05-07;2010-05-07;V;575782;168447
33799;HS;11614540;40;A;40A;16276049;10093171;11026826;21432237;10259371;2010-04-07;2010-04-07;V;577677;163267
33800;HS;11614531;39;;39;16276049;10093171;11026826;21432237;10259371;2010-04-07;2010-04-07;V;577724;163268
33921;HS;11599010;29;A;29A;16275735;10092868;11026826;21432237;10252776;2010-04-26;2010-04-26;V;574029;165230
33922;HS;11599028;29;;29;16275735;10092868;11026826;21432237;10252776;2010-04-26;2010-04-26;V;574083;165253
34342;HS;11583636;163;;163;16275565;10092698;11026826;21429392;10252822;2010-02-10;2010-02-10;V;575810;168387
34390;HS;11614701;50;;50;16276049;10093171;11026826;21432237;10259371;2010-04-07;2010-04-07;V;577732;163706
34570;HS;11583628;162;;162;16275565;10092698;11026826;21429392;10252822;2010-02-10;2010-02-10;V;575826;168399
34702;HS;19132056;12;;12;16275891;10093023;11026826;21432237;10255228;2010-03-09;2010-03-09;V;571983;164454
34743;HS;11638902;51;A;51A;16276367;10093490;11026826;21432237;10255171;2010-02-02;2010-02-02;V;576084;163682
35572;HS;19132102;39;B;39B;16276049;10093171;11026826;21432237;10259371;2010-04-07;2010-04-07;V;577719;163296
35577;HS;19132170;32;A;32A;16275735;10092868;11026826;21432237;10252776;2010-04-26;2010-04-26;V;573926;165204
35579;HS;16394998;11;B;11B;16276227;10093350;11026826;21429392;10252920;2010-06-02;2010-06-02;V;574278;166146
35604;HS;11638872;50;B;50B;16276367;10093490;11026826;21432237;10255171;2010-02-02;2010-02-02;V;576067;163701
35656;HS;11629849;2;;2;16276227;10093350;11026826;21429392;10252920;2010-06-02;2010-06-02;V;574993;166975
37459;HS;19133028;21;;21;16185086;10092752;11026826;21429392;10253047;2010-10-26;2010-10-26;V;576430;170998
38125;HS;19132366;29;;29;16276014;10093155;11026826;21429392;10638950;2010-09-01;2010-09-01;V;575742;169872
45816;HS;11644147;65;;65;16276464;10093619;11026826;21429392;10252857;2013-12-16;2013-12-16;V;573713;167364
46436;HS;11629334;35;;35;16276197;10093333;11026826;21432237;10252938;2014-04-09;2014-04-09;V;573046;164319
52239;HS;19128334;45;A;45A;16276154;10093295;11026826;21429392;10252792;2004-12-27;2004-12-27;V;576872;166465
52612;HS;11620892;96;;96;16276146;10093287;11026826;21429392;10252946;2005-01-04;2005-01-04;V;573942;169311
54165;HS;19119777;33;;33;16276367;10093490;11026826;21432237;10255171;2016-06-02;2016-06-02;V;575972;164257
54166;HS;19119807;34;A;34A;16184829;10092752;11026826;21429392;10257239;2016-06-02;2016-06-02;V;577568;169300
54168;HS;19119858;4;A;4A;16275875;10093007;11026826;21429392;10252954;2016-06-02;2016-06-02;V;573700;166428
54173;HS;19120112;152;A;152A;16275565;10092698;11026826;21429392;10252822;2016-06-02;2016-06-02;V;575930;168476
54194;HS;19120970;20;A;20A;16276103;10093236;11026826;21429392;10253144;2016-06-02;2016-06-02;V;572090;168843
54195;HS;19120988;12;A;12A;16276065;10093198;11026826;21429392;10256836;2016-06-02;2016-06-02;V;576529;166897
54196;HS;19122123;232;A;232A;16275565;10092698;11026826;21429392;10252822;2016-06-02;2016-06-02;V;575843;169220
54197;HS;19122247;69;;69;16275565;10092698;11026826;21429392;10252822;2016-06-02;2016-06-02;V;576323;168712
54200;HS;19124649;5;A;5A;16275875;10093007;11026826;21429392;10252954;2016-06-02;2016-06-02;V;573630;166355
54201;HS;19124690;94;A;94A;16276146;10093287;11026826;21429392;10252946;2016-06-02;2016-06-02;V;574045;169294
54202;HS;19124860;25;;25;16275620;10092779;11026826;21432237;10255023;2016-06-02;2016-06-02;V;574398;161738
54203;HS;19125017;32;B;32B;16275565;10092698;11026826;21429392;10252822;2016-06-02;2016-06-02;V;576245;169157
54206;HS;19125220;43;A;43A;16276367;10093490;11026826;21432237;10255171;2016-06-02;2016-06-02;V;575807;163807
54208;HS;19125700;30;A;30A;16275662;10092817;11026826;21429392;10252725;2016-06-02;2016-06-02;V;574854;170317
54211;HS;19127249;24;B;24B;16276103;10093236;11026826;21429392;10253144;2016-06-02;2016-06-02;V;572035;168703
54212;HS;19127931;91;A;91A;16276006;10093147;11026826;21432237;10255210;2016-06-02;2016-06-02;V;570223;163330
54441;HS;11607454;49;;49;16275905;10093031;11026826;21429392;10253306;2010-06-10;2010-06-10;V;572800;169433
54838;HS;19132072;1;B;1B;16276103;10093236;11026826;21429392;10253144;2010-03-18;2010-03-18;V;571810;169599
54956;HS;11615848;2;;2;16276065;10093198;11026826;21429392;10256836;2010-12-15;2010-12-15;V;577174;167232
55426;HS;19133206;126;A;126A;16276006;10093147;11026826;21432237;10255210;2010-12-16;2010-12-16;V;570050;164308
55921;HS;11582052;9;;9;16275565;10092698;11026826;21429392;10252822;2011-01-13;2011-01-13;V;576210;169439
56470;HS;19128407;70;;70;16275565;10092698;11026826;21429392;10252822;2005-01-31;2005-01-31;V;576287;168697
56981;HS;19128393;96;C;96C;16276286;10093414;11026826;21429392;10252997;2005-01-26;2005-01-26;V;568954;167689
56984;HS;11636098;96;B;96B;16276286;10093414;11026826;21429392;10252997;2005-01-26;2005-01-26;V;568963;167742
57156;HS;19128369;38;B;38B;16276049;10093171;11026826;21432237;10259371;2005-01-07;2005-01-07;V;577758;163232
57540;HS;19128547;66;;66;16275565;10092698;11026826;21429392;10252822;2005-04-11;2005-04-11;V;576359;168773
57973;HS;19117928;36;;36;16184829;10092752;11026826;21429392;10257239;2016-06-02;2016-06-02;V;577944;169188
57977;HS;19118045;40;A;40A;16276197;10093333;11026826;21432237;10252938;2016-06-02;2016-06-02;V;572502;164480
57978;HS;19118053;32;B;32B;16275662;10092817;11026826;21429392;10252725;2016-06-02;2016-06-02;V;574781;170473
57980;HS;19118088;8;A;8A;16275727;10092850;11026826;21432237;10255198;2016-06-02;2016-06-02;V;574161;164515
57981;HS;19118134;65;C;65C;16276464;10093619;11026826;21429392;10252857;2016-06-02;2016-06-02;V;573622;167168
57986;HS;19118266;14;A;14A;16276049;10093171;11026826;21431745;19127222;2016-06-02;2016-06-02;V;576917;163971
57987;HS;19118274;5;B;5B;16275905;10093031;11026826;21429392;10253306;2016-06-02;2016-06-02;V;573608;170682
57988;HS;19118347;7;;7;16185043;10092752;11026826;21429392;10252628;2016-06-02;2016-06-02;V;575524;171035
58317;HS;16354856;40;A;40A;16275891;10093023;11026826;21432237;10255228;2016-06-02;2016-06-02;V;570515;164529
58320;HS;16354953;12;A;12A;16276464;10093619;11026826;21429392;10252784;2016-06-02;2016-06-02;V;575340;167032
58941;HS;11592732;9;;9;16185124;10092752;11026826;21429392;19132820;2010-09-29;2010-09-29;V;576444;170922
58942;HS;11593135;8;;8;16185183;10092752;11026826;21429392;19132820;2010-09-29;2010-09-29;V;576474;170914
59404;HS;19124924;18;A;18A;16276014;10093155;11026826;21429392;10638950;2010-06-15;2010-06-15;V;575844;169792
59894;HS;19125343;19;A;19A;16184829;10092752;11026826;21429392;19132897;2010-09-29;2010-09-29;V;576950;169900
59895;HS;19130207;22;;22;16184900;10092752;11026826;21429392;19132463;2010-09-29;2010-09-29;V;575820;170969
59896;HS;11591973;1;A;1A;16184993;10092752;11026826;21429392;19132528;2010-09-29;2010-09-29;V;576390;170502
59897;HS;11586953;1;;1;16184721;10092752;11026826;21429392;19132587;2010-09-29;2010-09-29;V;576336;170349
59898;HS;11586961;2;;2;16184721;10092752;11026826;21429392;19132587;2010-09-29;2010-09-29;V;576343;170368
59899;HS;11587003;6;;6;16184721;10092752;11026826;21429392;19132587;2010-09-29;2010-09-29;V;576280;170346
59900;HS;11589804;42;;42;16184861;10092752;11026826;21429392;19132641;2010-09-29;2010-09-29;V;576399;170357
59901;HS;11589847;44;;44;16184861;10092752;11026826;21429392;19132641;2010-09-29;2010-09-29;V;576409;170342
59902;HS;11589863;46;;46;16184861;10092752;11026826;21429392;19132641;2010-09-29;2010-09-29;V;576422;170311
59903;HS;11592813;4;;4;16185132;10092752;11026826;21429392;19132706;2010-09-29;2010-09-29;V;576456;169564
59904;HS;11592821;6;;6;16185132;10092752;11026826;21429392;19132706;2010-09-29;2010-09-29;V;576517;169596
59905;HS;11592830;8;;8;16185132;10092752;11026826;21429392;19132706;2010-09-29;2010-09-29;V;576545;169609
59906;HS;19129837;2;A;2A;16185132;10092752;11026826;21429392;19132706;2010-09-29;2010-09-29;V;576437;169524
59907;HS;19131238;12;;12;16185132;10092752;11026826;21429392;19132706;2010-09-29;2010-09-29;V;576590;169552
59908;HS;11592449;4;;4;16185086;10092752;11026826;21429392;19132765;2010-09-29;2010-09-29;V;576578;170920
59909;HS;11592708;5;;5;16185124;10092752;11026826;21429392;19132820;2010-09-29;2010-09-29;V;576419;170886
59910;HS;11592716;7;;7;16185124;10092752;11026826;21429392;19132820;2010-09-29;2010-09-29;V;576430;170901
59925;HS;11593143;10;;10;16185183;10092752;11026826;21429392;19132820;2010-09-29;2010-09-29;V;576488;170906
59926;HS;11593151;12;;12;16185183;10092752;11026826;21429392;19132820;2010-09-29;2010-09-29;V;576502;170902
59927;HS;11588638;15;;15;16184829;10092752;11026826;21429392;19132897;2010-09-29;2010-09-29;V;576893;169914
59928;HS;11588662;21;;21;16184829;10092752;11026826;21429392;19132897;2010-09-29;2010-09-29;V;576964;169885
59929;HS;11588689;23;;23;16184829;10092752;11026826;21429392;19132897;2010-09-29;2010-09-29;V;576972;169842
59930;HS;19131009;10;A;10A;16184969;10092752;11026826;21429392;19132595;2010-09-30;2010-09-30;V;576470;170303
68283;HS;19138615;15;;15;16185159;10092752;11026826;21429392;10257204;2018-06-27;2018-06-27;V;576757;169811
68558;HS;19138402;33;A;33A;16276154;10093295;11026826;21429392;10252792;2018-03-12;2018-03-12;V;576083;165535
68822;HS;19138453;81;B;81B;16275565;10092698;11026826;21429392;10252822;2018-04-20;2018-04-20;V;575939;168582
68838;HS;11584241;219;;219;16275565;10092698;11026826;21429392;10252822;2018-05-31;2018-05-31;V;575510;169552
69279;HS;19138488;99;;99;16275565;10092698;11026826;21429392;10252814;2018-05-08;2018-05-08;V;576445;168765
71305;HS;19137988;83;A;83A;16276006;10093147;11026826;21432237;10255210;2017-08-09;2017-08-09;V;570888;163168
71780;HS;11629270;29;;29;16276197;10093333;11026826;21432237;10252938;2017-11-23;2017-11-23;V;572599;164996
72512;HS;19137490;18;;18;16185078;10092752;11026826;21429392;10253101;2016-09-13;2016-09-13;V;576110;169582
72577;HS;19138267;23;;23;16275719;10092841;11026826;21432237;10255287;2017-11-07;2017-11-07;V;573944;160988
72674;HS;19137970;61;C;61C;16275565;10092698;11026826;21429392;10252822;2017-04-05;2017-04-05;V;576354;168925
72804;HS;19138089;9;;9;16185078;10092752;11026826;21429392;10253101;2017-07-18;2017-07-18;V;576149;169610
72805;HS;19137643;148;A;148A;16275565;10092698;11026826;21429392;10252814;2017-08-09;2017-08-09;V;576029;168172
73114;HS;19138216;6;C;6C;16276308;10093449;11026826;21432237;10255015;2017-10-11;2017-10-11;V;575420;161775
73957;HS;19137864;5;B;5B;16185230;10092752;11026826;21429392;10252687;2017-02-14;2017-02-14;V;575458;171069
74003;HS;19137651;24;C;24C;16276464;10093619;11026826;21429392;10252784;2016-11-09;2016-11-09;V;574824;167633
74375;HS;11636764;30;;30;16276308;10093449;11026826;21432237;10255015;2018-01-12;2018-01-12;V;576125;161696
74479;HS;19137716;168;;168;16275565;10092698;11026826;21429392;10252822;2016-12-12;2016-12-12;V;575581;168494
74874;HS;19138739;12;;12;16185264;10092752;11026826;21429392;10253101;2018-10-18;2018-10-18;V;576178;169667
